plein_id,mission_id,vehicule_id,chauffeur_id,date,litres,montant_fcfa,_anomalie_reelle
FL-005151,MS-005876,AA-283-QK,10027889,2024-01-29,4.5,4473,0
FL-005152,MS-005877,AA-288-QK,10027889,2024-01-29,3.2,3170,0
FL-005153,MS-005878,AA-739-NW,10027889,2024-01-29,2.3,2283,0
FL-005154,MS-005879,AA-949-QX,10027889,2024-01-29,6.1,6012,0
FL-005155,MS-005880,AA-986-QX,10027889,2024-01-29,6.5,6425,0
FL-005156,MS-005881,AA-155-QY,10027889,2024-01-29,3.3,3256,0
FL-005157,MS-005882,WV-IT-685,10027889,2024-01-29,4.8,4716,0
FL-005158,MS-005883,WV-IT-640,10027889,2024-01-29,5.5,5464,0
FL-005159,MS-005884,WV-IT-582,10027889,2024-01-29,7.0,6974,0
FL-005160,MS-005887,WV-IT-579,10027889,2024-01-29,7.4,7309,0
FL-005161,MS-005888,WV-IT-691,10027889,2024-01-29,40.4,39950,0
FL-005162,MS-005889,WV-IT-663,10027889,2024-01-29,4.1,4064,0
FL-005163,MS-005890,WV-IT-684,10027889,2024-01-29,4.1,4042,0
FL-005164,MS-005891,81787,10027889,2024-01-29,1.9,1880,0
FL-005165,MS-005892,AA-423-NX,10027889,2024-01-29,3.8,3781,0
FL-005166,MS-005893,AA-425-NX,10027889,2024-01-29,3.1,3076,0
FL-005167,MS-005894,AA-471-NX,10027889,2024-01-29,4.3,4224,0
FL-005168,MS-005895,AA-973-NW,10027889,2024-01-29,4.5,4461,0
FL-005169,MS-005896,AA-735-NW,10027889,2024-01-29,1.6,1604,0
FL-005170,MS-005897,AA-286-TE,10027889,2024-01-29,2.5,2446,0
FL-005171,MS-005898,AA-897-QG,10027889,2024-01-29,5.4,5316,0
FL-005172,MS-005900,AA-858-QG,10027889,2024-01-29,3.2,3190,0
FL-005173,MS-005901,AA-814-QG,10027889,2024-01-29,6.1,6007,0
FL-005174,MS-005902,AA-742-NW,10027889,2024-01-29,3.7,3710,0
FL-005175,MS-005903,WV-IT-690,10027889,2024-01-29,2.8,2791,0
FL-005176,MS-005906,WVIT-700,10027889,2024-01-29,17.2,17032,0
FL-005177,MS-005907,WVIT-702,10027889,2024-01-29,24.4,24143,0
FL-005178,MS-005908,WVIT-699,10027889,2024-01-29,53.8,53253,0
FL-005179,MS-005909,WV-IT-517,10027889,2024-01-30,17.2,17002,0
FL-005180,MS-005910,WV-IT-680,10027889,2024-01-30,13.9,13807,0
FL-005181,MS-005911,WV-IT-551,10027889,2024-01-30,28.6,28360,0
FL-005182,MS-005912,WV-IT-567,10027889,2024-01-30,53.0,52449,0
FL-005183,MS-005913,AA-840-QG,10027889,2024-01-30,4.9,4823,0
FL-005184,MS-005914,AA-210-PJ,10027889,2024-01-30,6.1,6015,0
FL-005185,MS-005915,AA-242-PJ,10027889,2024-01-30,1.3,1258,0
FL-005186,MS-005916,AA-907-QG,10027889,2024-01-30,5.7,5680,0
FL-005187,MS-005917,AA-336-QK,10027889,2024-01-30,1.4,1395,0
FL-005188,MS-005918,AA-941-QX,10027889,2024-01-30,4.8,4790,0
FL-005189,MS-005919,AA-986-QX,10027889,2024-01-30,1.5,1530,0
FL-005190,MS-005920,AA-934-QX,10027889,2024-01-30,2.8,2725,0
FL-005191,MS-005921,AA-979-QX,10027889,2024-01-30,3.6,3570,0
FL-005192,MS-005922,AA-951-QX,10027889,2024-01-30,4.8,4799,0
FL-005193,MS-005923,AA-833-RH,10027889,2024-01-30,4.1,4033,0
FL-005194,MS-005924,WV-IT-685,10027889,2024-01-30,2.7,2661,0
FL-005195,MS-005925,WV-IT-599,10027889,2024-01-30,2.6,2619,0
FL-005196,MS-005926,WV-IT-604,10027889,2024-01-30,4.6,4544,0
FL-005197,MS-005927,WV-IT-585,10027889,2024-01-30,5.0,4957,0
FL-005198,MS-005928,WV-IT-665,10027889,2024-01-30,7.0,6910,0
FL-005199,MS-005929,WV-IT-684,10027889,2024-01-30,4.3,4244,0
FL-005200,MS-005931,AA-423-NX,10027889,2024-01-30,1.6,1560,0
FL-005201,MS-005932,AA-488-QH,10027889,2024-01-30,3.0,3015,0
FL-005202,MS-005933,AA-746-NW,10027889,2024-01-30,5.3,5240,0
FL-005203,MS-005934,AA-735-NW,10027889,2024-01-30,7.8,7688,0
FL-005204,MS-005935,AA-853-QG,10027889,2024-01-30,5.4,5360,0
FL-005205,MS-005936,AA-897-QG,10027889,2024-01-30,1.2,1199,0
FL-005206,MS-005937,AA-814-QG,10027889,2024-01-30,4.0,3936,0
FL-005207,MS-005938,AA-968-NW,10027889,2024-01-30,4.1,4087,0
FL-005208,MS-005939,WV-IT-690,10027889,2024-01-30,3.4,3365,0
FL-005209,MS-005940,WVIT-700,10027889,2024-01-30,27.5,27178,0
FL-005210,MS-005941,WVIT-681,10027889,2024-01-30,6.2,6099,0
FL-005211,MS-005942,WV-IT-517,10027889,2024-01-31,18.2,18001,0
FL-005212,MS-005943,WV-IT-680,10027889,2024-01-31,20.8,20637,0
FL-005213,MS-005944,WVTEST3,10027889,2024-01-31,6.1,6075,0
FL-005214,MS-005945,WV-IT-551,10027889,2024-01-31,33.3,33008,0
FL-005215,MS-005946,WV-IT-552,10027889,2024-01-31,34.3,34004,0
FL-005216,MS-005947,WV-IT-568,10027889,2024-01-31,51.6,51096,0
FL-005217,MS-005948,WV-IT-692,10027889,2024-01-31,9.5,9413,0
FL-005218,MS-005949,WV-IT-561,10027889,2024-01-31,16.1,15980,0
FL-005219,MS-005950,AA-892-QG,10027889,2024-01-31,3.2,3139,0
FL-005220,MS-005951,AA-865-QG,10027889,2024-01-31,3.8,3788,0
FL-005221,MS-005952,AA-242-PJ,10027889,2024-01-31,4.7,4686,0
FL-005222,MS-005953,AA-240-PJ,10027889,2024-01-31,1.5,1519,0
FL-005223,MS-005954,AA-126-QX,10027889,2024-01-31,3.1,3020,0
FL-005224,MS-005956,AA-908-QG,10027889,2024-01-31,6.1,6030,0
FL-005225,MS-005957,AA-902-QG,10027889,2024-01-31,5.0,4976,0
FL-005226,MS-005958,AA-340-QK,10027889,2024-01-31,3.4,3350,0
FL-005227,MS-005959,AA-336-QK,10027889,2024-01-31,3.0,2987,0
FL-005228,MS-005960,AA-284-QK,10027889,2024-01-31,1.2,1225,0
FL-005229,MS-005962,AA-934-QX,10027889,2024-01-31,4.7,4648,0
FL-005230,MS-005963,AA-951-QX,10027889,2024-01-31,4.1,4093,0
FL-005231,MS-005964,WV-IT-639,10027889,2024-01-31,2.7,2651,1
FL-005232,MS-005965,WV-IT-582,10027889,2024-01-31,3.4,3394,0
FL-005233,MS-005966,WV-IT-602,10027889,2024-01-31,4.3,4259,0
FL-005234,MS-005967,WV-IT-604,10027889,2024-01-31,5.0,4972,0
FL-005235,MS-005970,WV-IT-529,10027889,2024-01-31,44.9,44458,0
FL-005236,MS-005971,WV-IT-664,10027889,2024-01-31,5.0,4918,0
FL-005237,MS-005972,WV-IT-665,10027889,2024-01-31,7.5,7457,0
FL-005238,MS-005973,WV-IT-684,10027889,2024-01-31,4.3,4240,0
FL-005239,MS-005974,AA-471-NX,10027889,2024-01-31,6.3,6225,0
FL-005240,MS-005975,AA-752-NW,10027889,2024-01-31,5.2,5196,0
FL-005241,MS-005976,AA-735-NW,10027889,2024-01-31,6.1,5990,0
FL-005242,MS-005977,AA-728-NW,10027889,2024-01-31,6.1,6015,0
FL-005243,MS-005978,AA-683-NW,10027889,2024-01-31,4.0,3942,0
FL-005244,MS-005979,AA-834-QG,10027889,2024-01-31,5.1,5010,0
FL-005245,MS-005980,WV-IT-661,10027889,2024-01-31,7.0,6972,0
FL-005246,MS-005981,WV-IT-638,10027889,2024-01-31,1.3,1322,0
FL-005247,MS-005982,WV-IT-572,10027889,2024-01-31,5.4,5361,0
FL-005248,MS-005983,WVIT-700,10027889,2024-01-31,18.4,18201,0
FL-005249,MS-005984,WVIT-576,10027889,2024-01-31,7.6,7513,0
FL-005250,MS-005985,WVIT-699,10027889,2024-01-31,6.4,6378,0
FL-005251,MS-005987,WV-IT-567,10027889,2024-02-01,16.4,16257,0
FL-005252,MS-005989,AA-846-QG,10027889,2024-02-01,4.2,4192,0
FL-005253,MS-005990,AA-840-QG,10027889,2024-02-01,3.0,2970,0
FL-005254,MS-005991,AA-218-QX,10027889,2024-02-01,3.0,2970,0
FL-005255,MS-005992,AA-369-QX,10027889,2024-02-01,11.7,11625,1
FL-005256,MS-005993,AA-903-QG,10027889,2024-02-01,9.0,8871,0
FL-005257,MS-005994,AA-902-QG,10027889,2024-02-01,1.8,1828,0
FL-005258,MS-005996,AA-336-QK,10027889,2024-02-01,8.5,8408,0
FL-005259,MS-005997,AA-949-QX,10027889,2024-02-01,6.2,6112,0
FL-005260,MS-005998,AA-831-RH,10027889,2024-02-01,6.4,6371,0
FL-005261,MS-005999,WV-IT-640,10027889,2024-02-01,4.1,4105,0
FL-005262,MS-006000,WV-IT-574,10027889,2024-02-01,28.2,27942,0
FL-005263,MS-006001,WV-IT-582,10027889,2024-02-01,4.1,4011,0
FL-005264,MS-006002,WV-IT-602,10027889,2024-02-01,4.4,4379,0
FL-005265,MS-006003,WV-IT-603,10027889,2024-02-01,2.5,2445,0
FL-005266,MS-006004,WV-IT-691,10027889,2024-02-01,35.0,34645,0
FL-005267,MS-006005,WV-IT-665,10027889,2024-02-01,5.3,5197,0
FL-005268,MS-006006,WV-IT-684,10027889,2024-02-01,4.7,4628,0
FL-005269,MS-006008,AA-657-NW,10027889,2024-02-01,5.1,5094,0
FL-005270,MS-006009,AA-752-NW,10027889,2024-02-01,2.3,2247,0
FL-005271,MS-006010,AA-973-NW,10027889,2024-02-01,5.0,4933,0
FL-005272,MS-006011,AA-853-QG,10027889,2024-02-01,3.0,3007,0
FL-005273,MS-006012,AA-897-QG,10027889,2024-02-01,5.7,5606,0
FL-005274,MS-006013,AA-885-QG,10027889,2024-02-01,1.4,1344,0
FL-005275,MS-006014,WV-IT-565,10027889,2024-02-01,3.1,3032,0
FL-005276,MS-006015,WV-IT-662,10027889,2024-02-01,5.5,5417,0
FL-005277,MS-006016,AA-742-NW,10027889,2024-02-01,6.0,5930,0
FL-005278,MS-006017,AA-658-NW,10027889,2024-02-01,1.1,1081,0
FL-005279,MS-006018,AA-968-NW,10027889,2024-02-01,3.7,3621,0
FL-005280,MS-006019,WV-IT-690,10027889,2024-02-01,4.9,4862,0
FL-005281,MS-006020,987298,10027889,2024-02-01,5.4,5342,0
FL-005282,MS-006021,WV-IT-637,10027889,2024-02-01,6.0,5945,0
FL-005283,MS-006022,AA-290-TE,10027889,2024-02-01,3.8,3789,0
FL-005284,MS-006023,WV-IT-703,10027889,2024-02-01,3.5,3478,0
FL-005285,MS-006024,WVIT-701,10027889,2024-02-01,56.0,55415,0
FL-005286,MS-006025,WVIT-702,10027889,2024-02-01,9.9,9824,0
FL-005287,MS-006026,WVIT-699,10027889,2024-02-01,12.4,12270,0
FL-005288,MS-006027,WV-IT-569,10027889,2024-02-02,16.2,16005,0
FL-005289,MS-006028,AA-888-QG,10027889,2024-02-02,6.8,6689,0
FL-005290,MS-006029,AA-865-QG,10027889,2024-02-02,2.0,1996,0
FL-005291,MS-006030,AA-210-PJ,10027889,2024-02-02,1.1,1129,0
FL-005292,MS-006031,AA-908-QG,10027889,2024-02-02,5.5,5492,0
FL-005293,MS-006032,AA-902-QG,10027889,2024-02-02,3.5,3416,1
FL-005294,MS-006033,AA-278-QK,10027889,2024-02-02,2.3,2274,0
FL-005295,MS-006035,AA-284-QK,10027889,2024-02-02,4.6,4574,0
FL-005296,MS-006036,AA-979-QX,10027889,2024-02-02,3.8,3723,0
FL-005297,MS-006037,AA-833-RH,10027889,2024-02-02,6.6,6531,0
FL-005298,MS-006038,WV-IT-685,10027889,2024-02-02,3.8,3765,0
FL-005299,MS-006039,WV-IT-574,10027889,2024-02-02,6.5,6444,0
FL-005300,MS-006040,WV-IT-633,10027889,2024-02-02,4.0,3913,0
FL-005301,MS-006041,WV-IT-636,10027889,2024-02-02,1.1,1133,0
FL-005302,MS-006042,WV-IT-582,10027889,2024-02-02,7.5,7447,1
FL-005303,MS-006043,WV-IT-691,10027889,2024-02-02,28.0,27759,0
FL-005304,MS-006044,WV-IT-564,10027889,2024-02-02,24.9,24614,0
FL-005305,MS-006045,AA-425-NX,10027889,2024-02-02,5.5,5476,0
FL-005306,MS-006046,AA-471-NX,10027889,2024-02-02,5.4,5375,0
FL-005307,MS-006047,AA-752-NW,10027889,2024-02-02,8.3,8243,0
FL-005308,MS-006048,AA-728-NW,10027889,2024-02-02,2.4,2351,0
FL-005309,MS-006049,AA-853-QG,10027889,2024-02-02,4.0,3963,0
FL-005310,MS-006050,AA-905-QG,10027889,2024-02-02,8.5,8445,0
FL-005311,MS-006051,AA-814-QG,10027889,2024-02-02,4.4,4377,0
FL-005312,MS-006053,AA-299-TE,10027889,2024-02-02,1.7,1666,0
FL-005313,MS-006054,WV-IT-565,10027889,2024-02-02,3.9,3856,0
FL-005314,MS-006055,WV-IT-690,10027889,2024-02-02,8.6,8526,0
FL-005315,MS-006056,987297,10027889,2024-02-02,5.8,5758,0
FL-005316,MS-006057,WV-IT-572,10027889,2024-02-02,5.0,4967,0
FL-005317,MS-006058,WV-IT-693,10027889,2024-02-02,38.5,38152,0
FL-005318,MS-006059,WV-IT-703,10027889,2024-02-02,30.5,30154,0
FL-005319,MS-006060,WV-321,10027889,2024-02-02,9.3,9160,0
FL-005320,MS-006061,WVIT-702,10027889,2024-02-02,34.4,34072,0
FL-005321,MS-006062,WV-IT-680,10027889,2024-02-03,14.3,14121,0
FL-005322,MS-006063,WVTEST3,10027889,2024-02-03,13.7,13565,0
FL-005323,MS-006064,WV-IT-688,10027889,2024-02-03,2.0,2000,0
FL-005324,MS-006065,AA-907-QG,10027889,2024-02-03,3.0,2950,0
FL-005325,MS-006067,AA-170-QY,10027889,2024-02-03,1.2,1183,0
FL-005326,MS-006068,AA-949-QX,10027889,2024-02-03,2.9,2866,0
FL-005327,MS-006069,WV-IT-663,10027889,2024-02-03,4.5,4467,0
FL-005328,MS-006070,WV-IT-684,10027889,2024-02-03,3.8,3714,0
FL-005329,MS-006071,AA-425-NX,10027889,2024-02-03,2.1,2080,0
FL-005330,MS-006073,AA-885-QG,10027889,2024-02-03,1.4,1403,0
FL-005331,MS-006074,WVIT-700,10027889,2024-02-03,22.9,22630,0
FL-005332,MS-006075,WVIT-699,10027889,2024-02-03,41.9,41456,0
FL-005333,MS-006076,WV-IT-569,10027889,2024-02-04,30.9,30573,0
FL-005334,MS-006077,WV-IT-517,10027889,2024-02-04,22.4,22212,0
FL-005335,MS-006080,AA-242-PJ,10027889,2024-02-04,5.5,5475,0
FL-005336,MS-006081,AA-240-PJ,10027889,2024-02-04,5.5,5439,0
FL-005337,MS-006082,WV-IT-571,10027889,2024-02-04,8.0,7968,0
FL-005338,MS-006083,AA-908-QG,10027889,2024-02-04,2.7,2708,0
FL-005339,MS-006084,WV-IT-604,10027889,2024-02-04,8.6,8545,0
FL-005340,MS-006085,WV-IT-527,10027889,2024-02-04,8.5,8418,0
FL-005341,MS-006086,WV-IT-664,10027889,2024-02-04,5.6,5565,0
FL-005342,MS-006087,AA-497-QG,10027889,2024-02-04,2.3,2232,0
FL-005343,MS-006088,WV-IT-552,10027889,2024-02-05,24.6,24339,0
FL-005344,MS-006089,WV-IT-534,10027889,2024-02-05,14.8,14648,0
FL-005345,MS-006090,AA-892-QG,10027889,2024-02-05,3.7,3638,0
FL-005346,MS-006091,AA-903-QG,10027889,2024-02-05,9.1,8963,0
FL-005347,MS-006092,AA-907-QG,10027889,2024-02-05,3.8,3792,0
FL-005348,MS-006093,AA-902-QG,10027889,2024-02-05,6.8,6755,0
FL-005349,MS-006095,AA-288-QK,10027889,2024-02-05,4.9,4816,0
FL-005350,MS-006096,AA-373-QK,10027889,2024-02-05,3.0,2926,0
FL-005351,MS-006097,AA-748-NW,10027889,2024-02-05,5.9,5822,0
FL-005352,MS-006098,AA-986-QX,10027889,2024-02-05,5.9,5827,0
FL-005353,MS-006099,AA-155-QY,10027889,2024-02-05,1.3,1289,0
FL-005354,MS-006100,AA-934-QX,10027889,2024-02-05,4.3,4226,0
FL-005355,MS-006102,WV-IT-574,10027889,2024-02-05,31.2,30850,0
FL-005356,MS-006103,WV-IT-582,10027889,2024-02-05,3.5,3486,0
FL-005357,MS-006105,WV-IT-604,10027889,2024-02-05,4.8,4772,0
FL-005358,MS-006107,WV-IT-527,10027889,2024-02-05,14.2,14063,0
FL-005359,MS-006108,WV-IT-665,10027889,2024-02-05,4.3,4269,0
FL-005360,MS-006109,WV-IT-660,10027889,2024-02-05,6.7,6584,0
FL-005361,MS-006110,AA-423-NX,10027889,2024-02-05,1.1,1103,0
FL-005362,MS-006112,AA-471-NX,10027889,2024-02-05,2.1,2092,0
FL-005363,MS-006113,AA-746-NW,10027889,2024-02-05,1.3,1300,0
FL-005364,MS-006114,AA-973-NW,10027889,2024-02-05,6.4,6324,0
FL-005365,MS-006115,AA-728-NW,10027889,2024-02-05,5.0,4969,0
FL-005366,MS-006116,WV-IT-686,10027889,2024-02-05,6.6,6496,0
FL-005367,MS-006117,WV-IT-687,10027889,2024-02-05,5.3,5249,0
FL-005368,MS-006118,WV-IT-689,10027889,2024-02-05,2.6,2545,0
FL-005369,MS-006119,AA-286-TE,10027889,2024-02-05,2.8,2809,0
FL-005370,MS-006120,AA-497-QG,10027889,2024-02-05,3.5,3504,0
FL-005371,MS-006121,AA-858-QG,10027889,2024-02-05,6.0,5966,0
FL-005372,MS-006122,AA-814-QG,10027889,2024-02-05,1.3,1258,0
FL-005373,MS-006124,WV-IT-690,10027889,2024-02-05,4.6,4572,0
FL-005374,MS-006125,WV-IT-693,10027889,2024-02-05,19.9,19749,0
FL-005375,MS-006126,AA-290-TE,10027889,2024-02-05,6.3,6189,0
FL-005376,MS-006127,WV-321,10027889,2024-02-05,2.9,2827,0
FL-005377,MS-006128,WVIT-701,10027889,2024-02-05,30.9,30565,0
FL-005378,MS-006129,WV-IT-567,10027889,2024-02-06,48.1,47631,0
FL-005379,MS-006130,WV-IT-514,10027889,2024-02-06,43.8,43364,0
FL-005380,MS-006131,AA-846-QG,10027889,2024-02-06,3.9,3826,0
FL-005381,MS-006132,AA-210-PJ,10027889,2024-02-06,4.2,4134,0
FL-005382,MS-006133,AA-744-NW,10027889,2024-02-06,4.2,4142,0
FL-005383,MS-006134,AA-986-QX,10027889,2024-02-06,5.2,5114,0
FL-005384,MS-006135,AA-979-QX,10027889,2024-02-06,2.8,2783,0
FL-005385,MS-006136,AA-728-RH,10027889,2024-02-06,8.4,8339,0
FL-005386,MS-006137,AA-831-RH,10027889,2024-02-06,3.5,3498,0
FL-005387,MS-006138,AA-833-RH,10027889,2024-02-06,1.3,1300,0
FL-005388,MS-006139,WV-IT-639,10027889,2024-02-06,7.1,7008,0
FL-005389,MS-006140,WV-IT-636,10027889,2024-02-06,6.2,6137,0
FL-005390,MS-006141,WV-IT-603,10027889,2024-02-06,4.5,4493,0
FL-005391,MS-006142,AA-488-QH,10027889,2024-02-06,3.4,3334,0
FL-005392,MS-006143,AA-746-NW,10027889,2024-02-06,3.7,3648,0
FL-005393,MS-006144,AA-973-NW,10027889,2024-02-06,5.3,5262,0
FL-005394,MS-006145,AA-735-NW,10027889,2024-02-06,5.9,5853,0
FL-005395,MS-006146,AA-683-NW,10027889,2024-02-06,6.9,6789,0
FL-005396,MS-006147,AA-983-NW,10027889,2024-02-06,1.4,1348,0
FL-005397,MS-006148,WV-IT-687,10027889,2024-02-06,1.8,1810,0
FL-005398,MS-006149,WV-IT-689,10027889,2024-02-06,7.5,7431,0
FL-005399,MS-006150,AA-834-QG,10027889,2024-02-06,6.3,6239,0
FL-005400,MS-006151,AA-885-QG,10027889,2024-02-06,8.2,8146,1
FL-005401,MS-006152,AA-858-QG,10027889,2024-02-06,4.8,4739,0
FL-005402,MS-006153,AA-299-TE,10027889,2024-02-06,5.8,5762,0
FL-005403,MS-006154,AA-284-TE,10027889,2024-02-06,5.6,5499,0
FL-005404,MS-006155,WV-IT-661,10027889,2024-02-06,3.4,3342,0
FL-005405,MS-006157,AA-968-NW,10027889,2024-02-06,7.2,7172,0
FL-005406,MS-006158,WVIT694,10027889,2024-02-06,13.2,13095,0
FL-005407,MS-006159,WV-IT-575,10027889,2024-02-07,32.4,32077,0
FL-005408,MS-006160,WV-IT-514,10027889,2024-02-07,38.9,38478,0
FL-005409,MS-006161,AA-846-QG,10027889,2024-02-07,3.4,3349,0
FL-005410,MS-006162,AA-242-PJ,10027889,2024-02-07,3.6,3543,0
FL-005411,MS-006163,AA-369-QX,10027889,2024-02-07,4.7,4700,1
FL-005412,MS-006164,WV-IT-570,10027889,2024-02-07,4.9,4853,0
FL-005413,MS-006165,AA-280-QK,10027889,2024-02-07,2.5,2469,0
FL-005414,MS-006167,AA-744-NW,10027889,2024-02-07,2.1,2117,0
FL-005415,MS-006168,AA-934-QX,10027889,2024-02-07,7.4,7306,0
FL-005416,MS-006169,WV-IT-685,10027889,2024-02-07,3.4,3371,0
FL-005417,MS-006172,AA-423-NX,10027889,2024-02-07,8.3,8225,0
FL-005418,MS-006173,AA-752-NW,10027889,2024-02-07,2.7,2668,0
FL-005419,MS-006174,AA-735-NW,10027889,2024-02-07,7.4,7360,0
FL-005420,MS-006175,WV-IT-686,10027889,2024-02-07,4.0,4003,0
FL-005421,MS-006176,AA-891-QG,10027889,2024-02-07,4.0,3995,0
FL-005422,MS-006177,AA-834-QG,10027889,2024-02-07,2.7,2695,0
FL-005423,MS-006178,AA-284-TE,10027889,2024-02-07,2.9,2826,0
FL-005424,MS-006179,WV-IT-662,10027889,2024-02-07,2.3,2315,0
FL-005425,MS-006180,AA-658-NW,10027889,2024-02-07,7.8,7713,0
FL-005426,MS-006181,AA-733-NW,10027889,2024-02-07,2.9,2887,0
FL-005427,MS-006182,AA-290-TE,10027889,2024-02-07,1.8,1763,0
FL-005428,MS-006184,WV-IT-703,10027889,2024-02-07,20.9,20681,0
FL-005429,MS-006185,WVIT-576,10027889,2024-02-07,18.3,18118,0
FL-005430,MS-006186,WVIT-699,10027889,2024-02-07,28.8,28505,0
FL-005431,MS-006187,WV-IT-569,10027889,2024-02-08,14.9,14746,0
FL-005432,MS-006188,WV-IT-680,10027889,2024-02-08,22.8,22527,0
FL-005433,MS-006189,WV-IT-552,10027889,2024-02-08,48.9,48452,0
FL-005434,MS-006190,AA-888-QG,10027889,2024-02-08,6.5,6392,0
FL-005435,MS-006191,AA-865-QG,10027889,2024-02-08,3.8,3793,0
FL-005436,MS-006193,WV-IT-688,10027889,2024-02-08,4.3,4233,0
FL-005437,MS-006196,AA-907-QG,10027889,2024-02-08,2.0,1956,0
FL-005438,MS-006197,AA-908-QG,10027889,2024-02-08,3.9,3869,0
FL-005439,MS-006198,AA-902-QG,10027889,2024-02-08,8.2,8089,1
FL-005440,MS-006199,AA-278-QK,10027889,2024-02-08,1.5,1458,0
FL-005441,MS-006200,AA-283-QK,10027889,2024-02-08,4.4,4341,0
FL-005442,MS-006201,AA-373-QK,10027889,2024-02-08,3.5,3506,0
FL-005443,MS-006202,AA-284-QK,10027889,2024-02-08,2.1,2092,0
FL-005444,MS-006203,AA-941-QX,10027889,2024-02-08,8.2,8091,0
FL-005445,MS-006205,AA-831-RH,10027889,2024-02-08,3.3,3248,0
FL-005446,MS-006206,WV-IT-636,10027889,2024-02-08,4.6,4540,0
FL-005447,MS-006207,WV-IT-578,10027889,2024-02-08,4.9,4821,0
FL-005448,MS-006208,WV-IT-579,10027889,2024-02-08,4.6,4588,0
FL-005449,MS-006209,WV-IT-529,10027889,2024-02-08,35.1,34737,0
FL-005450,MS-006211,AA-488-QH,10027889,2024-02-08,3.3,3299,0
FL-005451,MS-006212,AA-746-NW,10027889,2024-02-08,5.5,5475,0
FL-005452,MS-006213,AA-858-QG,10027889,2024-02-08,4.4,4339,0
FL-005453,MS-006214,WV-IT-565,10027889,2024-02-08,4.6,4506,0
FL-005454,MS-006215,WV-IT-662,10027889,2024-02-08,4.7,4663,0
FL-005455,MS-006216,AA-733-NW,10027889,2024-02-08,4.9,4872,0
FL-005456,MS-006217,WV-IT-690,10027889,2024-02-08,5.9,5853,0
FL-005457,MS-006219,WV-IT-693,10027889,2024-02-08,10.2,10136,0
FL-005458,MS-006220,AA-290-TE,10027889,2024-02-08,4.1,4075,0
FL-005459,MS-006221,WV-IT-703,10027889,2024-02-08,18.9,18685,0
FL-005460,MS-006223,WVIT-699,10027889,2024-02-08,58.8,58212,0
FL-005461,MS-006224,WV-IT-569,10027889,2024-02-09,17.1,16953,0
FL-005462,MS-006225,WV-IT-567,10027889,2024-02-09,34.6,34239,0
FL-005463,MS-006226,WV-IT-534,10027889,2024-02-09,11.9,11804,0
FL-005464,MS-006227,WV-IT-514,10027889,2024-02-09,32.8,32427,0
FL-005465,MS-006228,WV-IT-692,10027889,2024-02-09,21.4,21192,0
FL-005466,MS-006229,AA-888-QG,10027889,2024-02-09,7.2,7132,0
FL-005467,MS-006231,AA-242-PJ,10027889,2024-02-09,6.1,6077,0
FL-005468,MS-006232,AA-369-QX,10027889,2024-02-09,3.6,3525,0
FL-005469,MS-006233,AA-126-QX,10027889,2024-02-09,3.1,3053,0
FL-005470,MS-006234,WV-IT-688,10027889,2024-02-09,5.4,5309,0
FL-005471,MS-006235,AA-737-NW,10027889,2024-02-09,9.1,9047,1
FL-005472,MS-006236,WV-IT-571,10027889,2024-02-09,5.6,5524,0
FL-005473,MS-006237,AA-345-QK,10027889,2024-02-09,8.4,8356,1
FL-005474,MS-006238,AA-336-QK,10027889,2024-02-09,1.3,1245,0
FL-005475,MS-006239,AA-744-NW,10027889,2024-02-09,4.5,4422,0
FL-005476,MS-006240,AA-728-RH,10027889,2024-02-09,2.0,1931,0
FL-005477,MS-006241,WV-IT-640,10027889,2024-02-09,2.3,2247,0
FL-005478,MS-006242,WV-IT-604,10027889,2024-02-09,4.3,4302,0
FL-005479,MS-006243,WV-IT-603,10027889,2024-02-09,5.1,5098,0
FL-005480,MS-006244,WV-IT-529,10027889,2024-02-09,49.9,49393,0
FL-005481,MS-006245,WV-IT-564,10027889,2024-02-09,73.4,72682,0
FL-005482,MS-006246,WV-IT-660,10027889,2024-02-09,1.4,1402,0
FL-005483,MS-006249,AA-657-NW,10027889,2024-02-09,5.0,4942,0
FL-005484,MS-006250,AA-735-NW,10027889,2024-02-09,4.5,4418,0
FL-005485,MS-006251,AA-683-NW,10027889,2024-02-09,5.1,5007,0
FL-005486,MS-006252,WV-IT-689,10027889,2024-02-09,5.6,5545,0
FL-005487,MS-006253,AA-286-TE,10027889,2024-02-09,5.5,5415,0
FL-005488,MS-006254,AA-853-QG,10027889,2024-02-09,4.5,4491,0
FL-005489,MS-006255,AA-497-QG,10027889,2024-02-09,8.1,7987,0
FL-005490,MS-006256,AA-897-QG,10027889,2024-02-09,2.6,2559,0
FL-005491,MS-006257,AA-885-QG,10027889,2024-02-09,5.4,5351,0
FL-005492,MS-006259,AA-742-NW,10027889,2024-02-09,4.2,4203,0
FL-005493,MS-006260,AA-733-NW,10027889,2024-02-09,5.6,5554,0
FL-005494,MS-006261,AA-968-NW,10027889,2024-02-09,3.0,2986,0
FL-005495,MS-006262,987297,10027889,2024-02-09,2.6,2606,0
FL-005496,MS-006264,WV-IT-693,10027889,2024-02-09,12.5,12358,0
FL-005497,MS-006266,AA-296-TE,10027889,2024-02-09,4.6,4545,0
FL-005498,MS-006267,WV-IT-703,10027889,2024-02-09,21.3,21117,0
FL-005499,MS-006268,WV-321,10027889,2024-02-09,17.0,16788,0
